name,type,start_time,duration,"ack","address","read","data"
"I2C","data",7.3361032,2.24e-05,true,,,0x00
"I2C","data",7.3361288,2.24e-05,true,,,0x00
"I2C","data",7.33615472,2.224e-05,true,,,0x00
"I2C","data",7.33618032,2.224e-05,true,,,0x00
"I2C","data",7.33620608,2.24e-05,true,,,0x00
"I2C","data",7.33623168,2.24e-05,true,,,0x00
"I2C","data",7.33625728,2.24e-05,true,,,0x00
"I2C","data",7.3362832,2.224e-05,true,,,0x0F
"I2C","data",7.3363088,2.224e-05,true,,,0x37
"I2C","data",7.33633472,2.224e-05,true,,,0x00
"I2C","data",7.33636032,2.224e-05,true,,,0x17
"I2C","data",7.33638592,2.224e-05,true,,,0x3E
"I2C","data",7.33641168,2.224e-05,true,,,0x50
"I2C","data",7.3364376,2.224e-05,true,,,0x14
"I2C","data",7.33646336,2.24e-05,true,,,0x41
"I2C","data",7.33648896,2.24e-05,true,,,0x90
"I2C","data",7.33651456,2.24e-05,true,,,0x91
"I2C","data",7.33654048,2.224e-05,true,,,0x01
"I2C","data",7.33656608,2.224e-05,true,,,0x00
"I2C","data",7.33659184,2.24e-05,true,,,0x00
"I2C","data",7.33661744,2.24e-05,true,,,0x00
"I2C","data",7.33664304,2.24e-05,true,,,0x00
"I2C","data",7.33666896,2.224e-05,true,,,0x00
"I2C","data",7.33669456,2.224e-05,true,,,0x00
"I2C","data",7.33672048,2.224e-05,true,,,0x00
"I2C","data",7.33674608,2.224e-05,true,,,0x00
"I2C","data",7.33677168,2.224e-05,true,,,0x00
"I2C","data",7.33679744,2.224e-05,true,,,0x00
"I2C","data",7.33682304,2.224e-05,true,,,0x00
"I2C","data",7.33684896,2.224e-05,true,,,0x00
"I2C","data",7.33687456,2.224e-05,true,,,0x00
"I2C","data",7.33690016,2.224e-05,true,,,0x00
"I2C","data",7.33692592,2.24e-05,true,,,0x00
"I2C","data",7.33695152,2.24e-05,true,,,0x00
"I2C","data",7.33697744,2.224e-05,true,,,0x00
"I2C","data",7.33700304,2.224e-05,true,,,0x0F
"I2C","data",7.33702864,2.224e-05,true,,,0x42
"I2C","data",7.3370544,2.24e-05,true,,,0x00
"I2C","data",7.33708,2.24e-05,true,,,0x02
"I2C","data",7.33710592,2.224e-05,true,,,0x1A
"I2C","data",7.33713152,2.224e-05,true,,,0x2D
"I2C","data",7.33715712,2.224e-05,true,,,0x00
"I2C","data",7.33718304,2.224e-05,true,,,0x0F
"I2C","data",7.33720864,2.224e-05,true,,,0x43
"I2C","data",7.3372344,2.224e-05,true,,,0x00
"I2C","data",7.33726,2.224e-05,true,,,0x1B
"I2C","data",7.3372856,2.224e-05,true,,,0x19
"I2C","data",7.33731152,2.224e-05,true,,,0x19
"I2C","data",7.33733712,2.224e-05,true,,,0x19
"I2C","data",7.33736288,2.24e-05,true,,,0x19
"I2C","data",7.33738848,2.24e-05,true,,,0x19
"I2C","data",7.33741408,2.24e-05,true,,,0x19
"I2C","data",7.33743968,2.24e-05,true,,,0x32
"I2C","data",7.3374656,2.224e-05,true,,,0x19
"I2C","data",7.3374912,2.224e-05,true,,,0x22
"I2C","data",7.3375168,2.224e-05,true,,,0x02
"I2C","data",7.33754256,2.24e-05,true,,,0x00
"I2C","data",7.33756816,2.24e-05,true,,,0x19
"I2C","data",7.33759408,2.224e-05,true,,,0x0A
"I2C","data",7.33761968,2.224e-05,true,,,0x00
"I2C","data",7.33764528,2.224e-05,true,,,0x00
"I2C","data",7.3376712,2.224e-05,true,,,0x00
"I2C","data",7.3376968,2.224e-05,true,,,0x00
"I2C","data",7.33772256,2.224e-05,true,,,0x00
"I2C","data",7.33774816,2.224e-05,true,,,0x00
"I2C","data",7.33777376,2.224e-05,true,,,0x00
"I2C","data",7.33779968,2.224e-05,true,,,0x00
"I2C","data",7.33782528,2.224e-05,true,,,0x00
"I2C","data",7.33785104,2.24e-05,true,,,0x00
"I2C","data",7.33787664,2.24e-05,true,,,0x00
"I2C","data",7.33790224,2.24e-05,true,,,0x00
"I2C","data",7.33792816,2.224e-05,true,,,0x00
"I2C","data",7.33795376,2.224e-05,true,,,0x00
"I2C","data",7.33797952,2.24e-05,true,,,0x00
"I2C","data",7.33800512,2.24e-05,true,,,0x0F
"I2C","data",7.33803072,2.24e-05,true,,,0x47
"I2C","data",7.33805664,2.224e-05,true,,,0x00
"I2C","data",7.33808224,2.224e-05,true,,,0x30
"I2C","data",7.33810816,2.224e-05,true,,,0x03
"I2C","data",7.33813376,2.224e-05,true,,,0x51
"I2C","data",7.33815936,2.224e-05,true,,,0x04
"I2C","data",7.33818512,2.224e-05,true,,,0x40
"I2C","data",7.33821072,2.224e-05,true,,,0x95
"I2C","data",7.33823664,2.224e-05,true,,,0x51
"I2C","data",7.33826224,2.224e-05,true,,,0x04
"I2C","data",7.33828784,2.224e-05,true,,,0x00
"I2C","data",7.3383136,2.24e-05,true,,,0x00
"I2C","data",7.3383392,2.24e-05,true,,,0x05
"I2C","data",7.33836512,2.224e-05,true,,,0x09
"I2C","data",7.33839072,2.224e-05,true,,,0x00
"I2C","data",7.33841632,2.224e-05,true,,,0x00
"I2C","data",7.33844192,2.224e-05,true,,,0x1B
"I2C","data",7.33846768,2.24e-05,true,,,0x00
"I2C","data",7.33849392,2.224e-05,true,,,0x00
"I2C","data",7.33851952,2.224e-05,true,,,0x68
"I2C","data",7.33854512,2.224e-05,true,,,0x00
"I2C","data",7.33857088,2.224e-05,true,,,0x00
"I2C","data",7.33859648,2.224e-05,true,,,0x00
"I2C","data",7.3386224,2.224e-05,true,,,0x00
"I2C","data",7.338648,2.224e-05,true,,,0x00
"I2C","data",7.3386736,2.224e-05,true,,,0x00
"I2C","data",7.33869936,2.224e-05,true,,,0x00
"I2C","data",7.33872496,2.24e-05,true,,,0x47
"I2C","data",7.33875088,2.224e-05,true,,,0x00
"I2C","data",7.33877648,2.224e-05,true,,,0x00
"I2C","data",7.33880208,2.224e-05,true,,,0x00
"I2C","data",7.33882784,2.24e-05,true,,,0x00
"I2C","data",7.33885344,2.24e-05,true,,,0x00
"I2C","data",7.33887936,2.224e-05,true,,,0x00
"I2C","data",7.33890496,2.224e-05,true,,,0x00
"I2C","data",7.33893056,2.224e-05,true,,,0x00
"I2C","data",7.33895648,2.224e-05,true,,,0x00
"I2C","data",7.33898208,2.224e-05,true,,,0x00
"I2C","data",7.33900784,2.224e-05,true,,,0x00
"I2C","data",7.33903344,2.224e-05,true,,,0x00
"I2C","data",7.33905904,2.224e-05,true,,,0x00
"I2C","data",7.33908496,2.224e-05,true,,,0x00
"I2C","data",7.33911056,2.224e-05,true,,,0x00
"I2C","data",7.33913632,2.224e-05,true,,,0x00
"I2C","data",7.33916192,2.224e-05,true,,,0x00
"I2C","data",7.33918752,2.224e-05,true,,,0x00
"I2C","data",7.33921344,2.224e-05,true,,,0x00
"I2C","data",7.33923904,2.224e-05,true,,,0x00
"I2C","data",7.3392648,2.24e-05,true,,,0x00
"I2C","data",7.3392904,2.24e-05,true,,,0x00
"I2C","data",7.339316,2.24e-05,true,,,0x00
"I2C","data",7.33934192,2.224e-05,true,,,0x00
"I2C","data",7.33936752,2.224e-05,true,,,0x0F
"I2C","data",7.33939344,2.224e-05,true,,,0x4A
"I2C","data",7.33941904,2.224e-05,true,,,0x00
"I2C","data",7.3394448,2.224e-05,true,,,0x3E
"I2C","data",7.33947072,2.224e-05,true,,,0x00
"I2C","data",7.33949632,2.224e-05,true,,,0x00
"I2C","data",7.33952208,2.224e-05,true,,,0x51
"I2C","data",7.33954768,2.224e-05,true,,,0x04
"I2C","data",7.33957328,2.224e-05,true,,,0x00
"I2C","data",7.3395992,2.224e-05,true,,,0x00
"I2C","data",7.3396248,2.224e-05,true,,,0x00
"I2C","data",7.33965056,2.24e-05,true,,,0x00
"I2C","data",7.33967616,2.24e-05,true,,,0x01
"I2C","data",7.33970176,2.24e-05,true,,,0x01
"I2C","data",7.33972768,2.224e-05,true,,,0x01
"I2C","data",7.33975328,2.224e-05,true,,,0x01
"I2C","data",7.3397792,2.224e-05,true,,,0x00
"I2C","data",7.3398048,2.224e-05,true,,,0x00
"I2C","data",7.3398304,2.224e-05,true,,,0x00
"I2C","data",7.33985616,2.224e-05,true,,,0x00
"I2C","data",7.33988176,2.224e-05,true,,,0x00
"I2C","data",7.33990768,2.224e-05,true,,,0x00
"I2C","data",7.33993328,2.224e-05,true,,,0x00
"I2C","data",7.33995888,2.224e-05,true,,,0x00
"I2C","data",7.33998464,2.224e-05,true,,,0x01
"I2C","data",7.34001024,2.224e-05,true,,,0x00
"I2C","data",7.34003616,2.224e-05,true,,,0x00
"I2C","data",7.34006176,2.224e-05,true,,,0x00
"I2C","data",7.34008736,2.224e-05,true,,,0x00
"I2C","data",7.34011312,2.24e-05,true,,,0x00
"I2C","data",7.34013872,2.24e-05,true,,,0x00
"I2C","data",7.34016464,2.224e-05,true,,,0x00
"I2C","data",7.34019024,2.224e-05,true,,,0x00
"I2C","data",7.34021584,2.224e-05,true,,,0x00
"I2C","data",7.3402416,2.24e-05,true,,,0x00
"I2C","data",7.34026736,2.224e-05,true,,,0x00
"I2C","data",7.34029312,2.224e-05,true,,,0x00
"I2C","data",7.34031872,2.224e-05,true,,,0x00
"I2C","data",7.34034432,2.224e-05,true,,,0x00
"I2C","data",7.34037024,2.224e-05,true,,,0x00
"I2C","data",7.34039584,2.224e-05,true,,,0x00
"I2C","data",7.3404216,2.224e-05,true,,,0x00
"I2C","data",7.3404472,2.224e-05,true,,,0x00
"I2C","data",7.34047312,2.224e-05,true,,,0x00
"I2C","data",7.34049872,2.224e-05,true,,,0x00
"I2C","data",7.34052432,2.224e-05,true,,,0x00
"I2C","data",7.34055008,2.24e-05,true,,,0x00
"I2C","data",7.34057568,2.24e-05,true,,,0x00
"I2C","data",7.3406016,2.224e-05,true,,,0x00
"I2C","data",7.3406272,2.224e-05,true,,,0x00
"I2C","data",7.3406528,2.224e-05,true,,,0x00
"I2C","data",7.34067856,2.24e-05,true,,,0x00
"I2C","data",7.34070416,2.24e-05,true,,,0x00
"I2C","data",7.34073008,2.224e-05,true,,,0x00
"I2C","data",7.34075568,2.224e-05,true,,,0x00
"I2C","data",7.34078128,2.224e-05,true,,,0x00
"I2C","data",7.3408072,2.224e-05,true,,,0x00
"I2C","data",7.3408328,2.224e-05,true,,,0x00
"I2C","data",7.34085856,2.224e-05,true,,,0x00
"I2C","data",7.34088416,2.224e-05,true,,,0x00
"I2C","data",7.34090976,2.224e-05,true,,,0x00
"I2C","data",7.34093568,2.224e-05,true,,,0x00
"I2C","data",7.34096128,2.224e-05,true,,,0x00
"I2C","data",7.34098704,2.24e-05,true,,,0x00
"I2C","data",7.34101264,2.24e-05,true,,,0x00
"I2C","data",7.34103824,2.24e-05,true,,,0x00
"I2C","data",7.34106416,2.224e-05,true,,,0x00
"I2C","data",7.34108976,2.224e-05,true,,,0x0F
"I2C","data",7.34111552,2.24e-05,true,,,0x51
"I2C","data",7.34114112,2.24e-05,true,,,0x00
"I2C","data",7.34116672,2.24e-05,true,,,0x05
"I2C","data",7.34119264,2.224e-05,true,,,0x00
"I2C","data",7.34121824,2.224e-05,true,,,0x06
"I2C","data",7.34124416,2.224e-05,true,,,0x1C
"I2C","data",7.34126976,2.224e-05,true,,,0x00
"I2C","data",7.34129536,2.224e-05,true,,,0x00
"I2C","data",7.34132112,2.224e-05,true,,,0x01
"I2C","data",7.34134672,2.224e-05,true,,,0x0F
"I2C","data",7.34137264,2.224e-05,true,,,0x52
"I2C","data",7.34139824,2.224e-05,true,,,0x00
"I2C","data",7.34142384,2.224e-05,true,,,0x06
"I2C","data",7.34144944,2.224e-05,true,,,0x00
"I2C","data",7.3414752,2.24e-05,true,,,0x80
"I2C","data",7.34150128,2.24e-05,true,,,0x00
"I2C","data",7.34152688,2.24e-05,true,,,0x00
"I2C","data",7.34155248,2.24e-05,true,,,0x00
"I2C","data",7.3415784,2.224e-05,true,,,0x00
"I2C","data",7.341604,2.224e-05,true,,,0x02
"I2C","data",7.34162992,2.224e-05,true,,,0x0F
"I2C","data",7.34165552,2.224e-05,true,,,0x56
"I2C","data",7.34168112,2.224e-05,true,,,0x00
"I2C","data",7.34170688,2.224e-05,true,,,0x01
"I2C","data",7.34173248,2.224e-05,true,,,0x3F
"I2C","data",7.3417584,2.224e-05,true,,,0x80
"I2C","data",7.341784,2.224e-05,true,,,0x0F
"I2C","data",7.3418096,2.224e-05,true,,,0x5C
"I2C","data",7.34183536,2.24e-05,true,,,0x00
"I2C","data",7.34186096,2.24e-05,true,,,0x30
"I2C","data",7.34188688,2.224e-05,true,,,0xFF
"I2C","data",7.34191248,2.224e-05,true,,,0x0C
"I2C","data",7.34193808,2.224e-05,true,,,0x00
"I2C","data",7.34196384,2.24e-05,true,,,0x00
"I2C","data",7.34198944,2.24e-05,true,,,0x00
"I2C","data",7.34201536,2.224e-05,true,,,0x00
"I2C","data",7.34204096,2.224e-05,true,,,0x00
"I2C","data",7.34206656,2.224e-05,true,,,0x00
"I2C","data",7.34209248,2.224e-05,true,,,0x00
"I2C","data",7.34211808,2.224e-05,true,,,0x10
"I2C","data",7.34214384,2.224e-05,true,,,0x00
"I2C","data",7.34216944,2.224e-05,true,,,0x00
"I2C","data",7.34219504,2.224e-05,true,,,0x00
"I2C","data",7.34222096,2.224e-05,true,,,0x0C
"I2C","data",7.34224656,2.224e-05,true,,,0x00
"I2C","data",7.34227232,2.24e-05,true,,,0x00
"I2C","data",7.34229792,2.24e-05,true,,,0x30
"I2C","data",7.34232352,2.24e-05,true,,,0x0C
"I2C","data",7.34234944,2.224e-05,true,,,0x00
"I2C","data",7.34237504,2.224e-05,true,,,0x00
"I2C","data",7.3424008,2.24e-05,true,,,0x00
"I2C","data",7.34243168,2.24e-05,true,,,0x00
"I2C","data",7.3424576,2.224e-05,true,,,0x00
"I2C","data",7.3424832,2.224e-05,true,,,0x00
"I2C","data",7.34250896,2.24e-05,true,,,0x00
"I2C","data",7.3425352,2.224e-05,true,,,0x0C
"I2C","data",7.3425608,2.224e-05,true,,,0x00
"I2C","data",7.3425864,2.224e-05,true,,,0x00
"I2C","data",7.34261216,2.224e-05,true,,,0x00
"I2C","data",7.34263776,2.224e-05,true,,,0x00
"I2C","data",7.34266368,2.224e-05,true,,,0x00
"I2C","data",7.34268928,2.224e-05,true,,,0x00
"I2C","data",7.34271488,2.224e-05,true,,,0x00
"I2C","data",7.34274064,2.224e-05,true,,,0x00
"I2C","data",7.34276624,2.24e-05,true,,,0x00
"I2C","data",7.34279216,2.224e-05,true,,,0x00
"I2C","data",7.34281776,2.224e-05,true,,,0x00
"I2C","data",7.34284336,2.224e-05,true,,,0x49
"I2C","data",7.34286912,2.24e-05,true,,,0x0B
"I2C","data",7.34289472,2.24e-05,true,,,0x0C
"I2C","data",7.34292064,2.224e-05,true,,,0x00
"I2C","data",7.34294624,2.224e-05,true,,,0x00
"I2C","data",7.34297184,2.224e-05,true,,,0x15
"I2C","data",7.34299776,2.224e-05,true,,,0x03
"I2C","data",7.34302336,2.224e-05,true,,,0x00
"I2C","data",7.34304912,2.224e-05,true,,,0x00
"I2C","data",7.34307472,2.224e-05,true,,,0x00
"I2C","data",7.34310032,2.224e-05,true,,,0x00
"I2C","data",7.34312624,2.224e-05,true,,,0x00
"I2C","data",7.34315184,2.224e-05,true,,,0x0F
"I2C","data",7.3431776,2.224e-05,true,,,0x62
"I2C","data",7.3432032,2.224e-05,true,,,0x00
"I2C","data",7.3432288,2.224e-05,true,,,0x07
"I2C","data",7.34325472,2.224e-05,true,,,0x00
"I2C","data",7.34328032,2.224e-05,true,,,0x00
"I2C","data",7.34330608,2.24e-05,true,,,0x00
"I2C","data",7.34333168,2.24e-05,true,,,0x00
"I2C","data",7.34335728,2.24e-05,true,,,0x01
"I2C","data",7.3433832,2.224e-05,true,,,0x1C
"I2C","data",7.3434088,2.224e-05,true,,,0x00
"I2C","data",7.34343488,2.224e-05,true,,,0x00
"I2C","data",7.34346048,2.224e-05,true,,,0x0F
"I2C","data",7.34348608,2.224e-05,true,,,0x64
"I2C","data",7.343512,2.224e-05,true,,,0x00
"I2C","data",7.3435376,2.224e-05,true,,,0x0B
"I2C","data",7.34356336,2.224e-05,true,,,0x6B
"I2C","data",7.34358896,2.224e-05,true,,,0x00
"I2C","data",7.34361456,2.224e-05,true,,,0x00
"I2C","data",7.34364048,2.224e-05,true,,,0x00
"I2C","data",7.34366608,2.224e-05,true,,,0x00
"I2C","data",7.34369184,2.24e-05,true,,,0x00
"I2C","data",7.34371744,2.24e-05,true,,,0x00
"I2C","data",7.34374304,2.24e-05,true,,,0x00
"I2C","data",7.34376896,2.224e-05,true,,,0x00
"I2C","data",7.34379456,2.224e-05,true,,,0x00
"I2C","data",7.34382048,2.224e-05,true,,,0x00
"I2C","data",7.34384608,2.224e-05,true,,,0x6B
"I2C","data",7.34387168,2.224e-05,true,,,0x0F
"I2C","data",7.34389744,2.224e-05,true,,,0x70
"I2C","data",7.34392304,2.224e-05,true,,,0x00
"I2C","data",7.34394896,2.224e-05,true,,,0x00
"I2C","data",7.34397456,2.224e-05,true,,,0x01
"I2C","data",7.34400016,2.224e-05,true,,,0x0F
"I2C","data",7.34402592,2.224e-05,true,,,0x77
"I2C","data",7.34405152,2.224e-05,true,,,0x00
"I2C","data",7.34407744,2.224e-05,true,,,0x0E
"I2C","data",7.34410304,2.224e-05,true,,,0x00
"I2C","data",7.34412864,2.224e-05,true,,,0x00
"I2C","data",7.3441544,2.24e-05,true,,,0x00
"I2C","data",7.34418,2.24e-05,true,,,0x00
"I2C","data",7.34420592,2.224e-05,true,,,0x00
"I2C","data",7.34423152,2.224e-05,true,,,0x00
"I2C","data",7.34425712,2.224e-05,true,,,0x00
"I2C","data",7.34428304,2.224e-05,true,,,0x00
"I2C","data",7.34430864,2.224e-05,true,,,0x00
"I2C","data",7.3443344,2.224e-05,true,,,0x00
"I2C","data",7.34436,2.224e-05,true,,,0x00
"I2C","data",7.3443856,2.224e-05,true,,,0x00
"I2C","data",7.34441152,2.224e-05,true,,,0x00
"I2C","data",7.34443728,2.224e-05,true,,,0x3F
"I2C","data",7.3444632,2.224e-05,true,,,0x00
"I2C","data",7.3444888,2.224e-05,true,,,0x0F
"I2C","data",7.3445144,2.224e-05,true,,,0x7B
"I2C","data",7.34454016,2.24e-05,true,,,0x00
"I2C","data",7.34456576,2.24e-05,true,,,0x0F
"I2C","data",7.34459168,2.224e-05,true,,,0x00
"I2C","data",7.34461728,2.224e-05,true,,,0x02
"I2C","data",7.34464288,2.224e-05,true,,,0xFF
"I2C","data",7.34466864,2.24e-05,true,,,0xFF
"I2C","data",7.34469424,2.24e-05,true,,,0x00
"I2C","data",7.34472016,2.224e-05,true,,,0x00
"I2C","data",7.34474576,2.224e-05,true,,,0x00
"I2C","data",7.34477136,2.224e-05,true,,,0x00
"I2C","data",7.34479728,2.224e-05,true,,,0x00
"I2C","data",7.34482288,2.224e-05,true,,,0x00
"I2C","data",7.34484864,2.224e-05,true,,,0x00
"I2C","data",7.34487424,2.224e-05,true,,,0x00
"I2C","data",7.34489984,2.224e-05,true,,,0x00
"I2C","data",7.34492576,2.224e-05,true,,,0x00
"I2C","data",7.34495136,2.224e-05,true,,,0x00
"I2C","data",7.34497712,2.24e-05,true,,,0x00
"I2C","data",7.34500272,2.24e-05,true,,,0x0F
"I2C","data",7.34502832,2.24e-05,true,,,0x7E
"I2C","data",7.34505424,2.224e-05,true,,,0x00
"I2C","data",7.34507984,2.224e-05,true,,,0x0D
"I2C","data",7.3451056,2.24e-05,true,,,0x01
"I2C","data",7.3451312,2.24e-05,true,,,0x00
"I2C","data",7.3451568,2.24e-05,true,,,0x00
"I2C","data",7.34518272,2.224e-05,true,,,0x00
"I2C","data",7.34520832,2.224e-05,true,,,0x01
"I2C","data",7.34523424,2.224e-05,true,,,0x01
"I2C","data",7.34525984,2.224e-05,true,,,0x01
"I2C","data",7.34528544,2.224e-05,true,,,0x0B
"I2C","data",7.3453112,2.224e-05,true,,,0x07
"I2C","data",7.3453368,2.224e-05,true,,,0x2D
"I2C","data",7.34536272,2.224e-05,true,,,0x41
"I2C","data",7.34538832,2.224e-05,true,,,0x41
"I2C","data",7.34541392,2.224e-05,true,,,0x41
"I2C","data",7.34543968,2.24e-05,true,,,0x41
"I2C","data",7.34546528,2.24e-05,true,,,0x64
"I2C","data",7.3454912,2.224e-05,true,,,0x00
"I2C","data",7.3455168,2.224e-05,true,,,0x64
"I2C","data",7.34554256,2.24e-05,true,,,0x00
"I2C","data",7.3455688,2.224e-05,true,,,0x69
"I2C","data",7.3455944,2.224e-05,true,,,0x00
"I2C","data",7.34562,2.224e-05,true,,,0x6E
"I2C","data",7.34564576,2.224e-05,true,,,0x00
"I2C","data",7.34567136,2.224e-05,true,,,0x73
"I2C","data",7.34569728,2.224e-05,true,,,0x00
"I2C","data",7.34572288,2.224e-05,true,,,0x78
"I2C","data",7.34574848,2.224e-05,true,,,0x00
"I2C","data",7.34577424,2.24e-05,true,,,0x7D
"I2C","data",7.34579984,2.24e-05,true,,,0x00
"I2C","data",7.34582576,2.224e-05,true,,,0x82
"I2C","data",7.34585136,2.224e-05,true,,,0x00
"I2C","data",7.34587696,2.224e-05,true,,,0x88
"I2C","data",7.34590272,2.24e-05,true,,,0x00
"I2C","data",7.34592832,2.24e-05,true,,,0x8E
"I2C","data",7.34595424,2.224e-05,true,,,0x00
"I2C","data",7.34597984,2.224e-05,true,,,0x93
"I2C","data",7.34600544,2.224e-05,true,,,0x00
"I2C","data",7.34603136,2.224e-05,true,,,0x98
"I2C","data",7.34605696,2.224e-05,true,,,0x00
"I2C","data",7.34608272,2.224e-05,true,,,0x9D
"I2C","data",7.34610832,2.224e-05,true,,,0x00
"I2C","data",7.34613392,2.224e-05,true,,,0xA2
"I2C","data",7.34615984,2.224e-05,true,,,0x00
"I2C","data",7.34618544,2.224e-05,true,,,0xA7
"I2C","data",7.3462112,2.24e-05,true,,,0x00
"I2C","data",7.3462368,2.24e-05,true,,,0xAC
"I2C","data",7.3462624,2.24e-05,true,,,0x00
"I2C","data",7.34628832,2.224e-05,true,,,0xB2
"I2C","data",7.34631392,2.224e-05,true,,,0x00
"I2C","data",7.34633968,2.24e-05,true,,,0xB8
"I2C","data",7.34636528,2.24e-05,true,,,0x00
"I2C","data",7.34639088,2.24e-05,true,,,0xBD
"I2C","data",7.3464168,2.224e-05,true,,,0x00
"I2C","data",7.34644272,2.224e-05,true,,,0xC2
"I2C","data",7.34646848,2.224e-05,true,,,0x00
"I2C","data",7.34649408,2.224e-05,true,,,0xC7
"I2C","data",7.34651968,2.224e-05,true,,,0x00
"I2C","data",7.3465456,2.224e-05,true,,,0xCC
"I2C","data",7.3465712,2.224e-05,true,,,0x00
"I2C","data",7.34659696,2.24e-05,true,,,0xD1
"I2C","data",7.34662256,2.24e-05,true,,,0x00
"I2C","data",7.34664816,2.24e-05,true,,,0xD6
"I2C","data",7.34667408,2.224e-05,true,,,0x00
"I2C","data",7.34669968,2.224e-05,true,,,0xDC
"I2C","data",7.34672544,2.24e-05,true,,,0x00
"I2C","data",7.34675104,2.24e-05,true,,,0xE2
"I2C","data",7.34677664,2.24e-05,true,,,0x00
"I2C","data",7.34680256,2.224e-05,true,,,0xE7
"I2C","data",7.34682816,2.224e-05,true,,,0x00
"I2C","data",7.34685408,2.224e-05,true,,,0xED
"I2C","data",7.34687968,2.224e-05,true,,,0x00
"I2C","data",7.34690528,2.224e-05,true,,,0xF2
"I2C","data",7.34693104,2.224e-05,true,,,0x00
"I2C","data",7.34695664,2.224e-05,true,,,0xF7
"I2C","data",7.34698256,2.224e-05,true,,,0x00
"I2C","data",7.34700816,2.224e-05,true,,,0xF7
"I2C","data",7.34703376,2.224e-05,true,,,0x00
"I2C","data",7.34705952,2.24e-05,true,,,0xF7
"I2C","data",7.34708512,2.24e-05,true,,,0x00
"I2C","data",7.34711104,2.224e-05,true,,,0xF7
"I2C","data",7.34713664,2.224e-05,true,,,0x00
"I2C","data",7.34716224,2.224e-05,true,,,0xF7
"I2C","data",7.347188,2.24e-05,true,,,0x00
"I2C","data",7.3472136,2.24e-05,true,,,0xF7
"I2C","data",7.34723952,2.224e-05,true,,,0x00
"I2C","data",7.34726512,2.224e-05,true,,,0xF7
"I2C","data",7.34729072,2.224e-05,true,,,0x00
"I2C","data",7.34731664,2.224e-05,true,,,0xF7
"I2C","data",7.34734224,2.224e-05,true,,,0x00
"I2C","data",7.347368,2.224e-05,true,,,0xF7
"I2C","data",7.3473936,2.224e-05,true,,,0x00
"I2C","data",7.3474192,2.224e-05,true,,,0xF7
"I2C","data",7.3474448,2.224e-05,true,,,0x00
"I2C","data",7.34747072,2.224e-05,true,,,0xF7
"I2C","data",7.3474968,2.224e-05,true,,,0x00
"I2C","data",7.3475224,2.224e-05,true,,,0xF7
"I2C","data",7.347548,2.224e-05,true,,,0x00
"I2C","data",7.34757376,2.24e-05,true,,,0xF7
"I2C","data",7.34759936,2.24e-05,true,,,0x00
"I2C","data",7.34762528,2.224e-05,true,,,0xF7
"I2C","data",7.34765088,2.224e-05,true,,,0x00
"I2C","data",7.34767648,2.224e-05,true,,,0xF7
"I2C","data",7.3477024,2.224e-05,true,,,0x00
"I2C","data",7.347728,2.224e-05,true,,,0xF7
"I2C","data",7.34775376,2.224e-05,true,,,0x00
"I2C","data",7.34777936,2.224e-05,true,,,0xF7
"I2C","data",7.34780496,2.224e-05,true,,,0x00
"I2C","data",7.34783088,2.224e-05,true,,,0xF7
"I2C","data",7.34785648,2.224e-05,true,,,0x00
"I2C","data",7.34788224,2.24e-05,true,,,0xF7
"I2C","data",7.34790784,2.24e-05,true,,,0x00
"I2C","data",7.34793344,2.24e-05,true,,,0xF7
"I2C","data",7.34795936,2.224e-05,true,,,0x00
"I2C","data",7.34798496,2.224e-05,true,,,0xF7
"I2C","data",7.34801072,2.24e-05,true,,,0x00
"I2C","data",7.34803632,2.24e-05,true,,,0x23
"I2C","data",7.34806192,2.24e-05,true,,,0x02
"I2C","data",7.34808784,2.224e-05,true,,,0x00
"I2C","data",7.34811344,2.224e-05,true,,,0x10
"I2C","data",7.34813936,2.224e-05,true,,,0x00
"I2C","data",7.34816496,2.224e-05,true,,,0x23
"I2C","data",7.34819056,2.224e-05,true,,,0x02
"I2C","data",7.34821632,2.224e-05,true,,,0x00
"I2C","data",7.34824192,2.224e-05,true,,,0x14
"I2C","data",7.34826784,2.224e-05,true,,,0x1C
"I2C","data",7.34829344,2.224e-05,true,,,0x23
"I2C","data",7.34831904,2.224e-05,true,,,0x02
"I2C","data",7.3483448,2.24e-05,true,,,0x00
"I2C","data",7.3483704,2.24e-05,true,,,0x11
"I2C","data",7.34839632,2.224e-05,true,,,0x00
"I2C","data",7.34842192,2.224e-05,true,,,0x23
"I2C","data",7.34844768,2.24e-05,true,,,0x02
"I2C","data",7.3484736,2.224e-05,true,,,0x00
"I2C","data",7.3484992,2.224e-05,true,,,0x12
"I2C","data",7.34852512,2.224e-05,true,,,0xC0
"I2C","data",7.3485512,2.224e-05,true,,,0x23
"I2C","data",7.3485768,2.224e-05,true,,,0x02
"I2C","data",7.3486024,2.224e-05,true,,,0x00
"I2C","data",7.34862816,2.224e-05,true,,,0x08
"I2C","data",7.34865376,2.224e-05,true,,,0x05
"I2C","data",7.34867968,2.224e-05,true,,,0x23
"I2C","data",7.34870528,2.224e-05,true,,,0x02
"I2C","data",7.34873088,2.224e-05,true,,,0x00
"I2C","data",7.34875664,2.24e-05,true,,,0x09
"I2C","data",7.34878224,2.24e-05,true,,,0x01
"I2C","data",7.34880816,2.224e-05,true,,,0x23
"I2C","data",7.34883376,2.224e-05,true,,,0x03
